Judul,Tanggal,Link,Isi Berita,Label
"Anak Yatim Piatu Dianiaya Hingga Diancam Rumah Akan Dibakar, Polda Bali Lakukan Pemeriksaan","Selasa, 19 Maret 2024 22:07 WITA",https://bali.tribunnews.com/2024/03/19/anak-yatim-piatu-dianiaya-hingga-diancam-rumah-akan-dibakar-polda-bali-lakukan-pemeriksaan,"Anak Yatim Piatu Dianiaya Hingga Diancam Rumah Akan Dibakar, Polda Bali Lakukan Pemeriksaan. Pelaksanaan Hari Raya Nyepi masih menyisakan cerita miris, kali ini menimpa seorang anak yatim piatu yang diancam ditusuk dan dibakar rumahnya. GG, remaja berusia 17 tahun merasa ketakutan dan trauma akibat tindak kekerasan yang dilakukan oleh tetangganya berinisial JT di kediamannya di kawasan Denpasar, Bali, kejadian itu dialaminnya tepat saat Hari Raya Nyepi, pada Senin 11 Maret 2024. Kasus tersebut ramai jadi perbincangan setelah diunggah Ketua Yayasan Kesatria Keris Bali, Ketut Putra Ismaya Jaya melalui media sosial facebook. Belum diamankannya JT, pria berusia 55 tahun ini membuat GG khawatir kendati terduga pelaku sudah dilaporkan ke Polda Bali. GG hanya tinggal dengan dua adik perempuannya yang berusia 9 dan 12 tahun setelah kedua orangtuanya meninggal dunia. Saat dikonfirmasi mengenai kasus dugaan kekerasan ini, Kepala Bidang Humas Polda Bali, Kombes Pol Jansen Avitus Panjaitan menyampaikan kasus tersebut kini sudah dalam tahap penyidikan. Terduga pelaku dilaporkan atas tindak pidana kekerasan terhadap anak dan pengerusakan sebagaimana dimaksud dalam pasal 76 C Jo. Pasal 80 UU RI No.35 Tahun 2014 tentang Perubahan atas UU RI No.23 Tahun 2002 tentang Perlindungan Anak dan Pasal 406 KUHP dengan nomor laporan LP/B/175/III/2024/SPKT/POLDA BALI, tanggal 11 Maret 2024.""Perkembangan penanganan perkara sudah dalam tahap penyidikan,"" kata Kombes Pol Jansen saat dikonfirmasi sore ini. Kabid Humas Polda Bali menerangkan, bahwa sudah dilakukan pemeriksaan terhadap 4 orang saksi termasuk anak yang menjadi korban. ""Tindakan yang sudah dilakukan, Polda Bali melakukan pemeriksaan terhadap saksi pelapor, korban, dan saksi sebanyak 2 orang sehingga total 4 orang saksi dan melakukan Visum Et Repertum,"" bebernya. Selain itu, Polda Bali juga mengamankan barang bukti sepeda motor yang dirusak oleh terduga pelaku JT. ""Melakukan penyitaan barang bukti berupa sepeda motor yang dirusak,"" tuturnya. Kedepan, langkah Polda Bali adalah mengambil hasil Visum Et Repertum di RS Bhayangkara Denpasar dan segera melakukan pemeriksaan terhadap terlapor sebagai saks.  ""Proses penyidikan sedang berjalan, dari penyidik juga harus mematuhi ketentuan hukum untuj memeriksa terlapor sebagai saksi sebelum ditetapkan sebagai tersangka,"" jelasnya. ",Tetangga
Kakek Cabuli Anak SMP Divonis 4 Tahun Penjara,"Kamis, 25 Januari 2024 13:34 WITA",https://bali.tribunnews.com/2024/01/25/kakek-cabuli-anak-smp-divonis-4-tahun-penjara,"Kakek Cabuli Anak SMP Divonis 4 Tahun Penjara. Terdakwa kasus tindak pidana kekerasan seksual berinisial IPS (60) terhadap anak 12 tahun di Kecamatan Negara akhirnya divonis empat tahun penjara oleh PN Negara. Vonis tersebut berkurang satu tahun dari tuntutan jaksa penuntut umum sebelumnya. Selain itu, terdakwa jug dibebankan untuk membayar Restitusi kepada korban sejumlah Rp14.170.000. Dalam sidang putusan yang digelar di PN Negara 23 Januari 2024 kemarin, terdakwa IPS alias Paktu terbukti secara sah dan meyakinkan bersalah melakukan tindak pidana dalam Pasal 6 huruf c jo Pasal 4 ayat (2) huruf c jo Pasal 15 ayat (1) huruf g Undang-Undang Republik Indonesia Nomor 12 Tahun 2022 tentang Tindak Pidana Kekerasan Seksual. Dimana terdakwa terbukti secara sah dan meyakinkan ""menyalahgunakan kepercayaan yang timbul dari memanfaatkan kerentanan anak, memaksa untuk dilakukan perbuatan cabul dengannya sebagaimana dalam dakwaan alternatif kedua Penuntut Umum. ""Secara umum penuntut umum maupun terdakwa menerima atas putusan 4 tahun terhadap terdakwa,"" kata Kasi Pidana Umum (Pidum) Kejari Jembrana, Delfi Trimariono saat dikonfirmasi. Dia melanjutkan, selain divonis empat tahun penjara dikurangi selama terdakwa ditahan, terdakwa juga dibebankan membayar biaya restitusi atau biaya penggantian kerugian kepada korban sejumlah Rp14.170.000. ""Restitusi tersebut sesuai penilaian ganti rugi dari LPSK,"" tandasnya.Untuk diketahui, kakek berusia 60 tahun berinisial IPS yang melakukan pencabulan terhadap anak sekolah berusia 12 tahun di Kecamatan Negara, Jembrana telah ditahan Satreskrim Polres Jembrana, September 2023 lalu.Aksi bejat pria lansia tersebut terjadi pada sebulan sebelum ditahan. Hal tersebut membuat korban yang masih duduk di bangku kelas VII SMP tersebut trauma mendalam.",Orang asing
"Sakit Hati Digugat Cerai, Ayah Aniaya Anak, Kini Diproses di Polres Gianyar","Selasa, 9 Januari 2024 19:10 WITA",https://bali.tribunnews.com/2024/01/09/sakit-hati-digugat-cerai-ayah-aniaya-anak-kini-diproses-di-polres-gianyar,"Sakit Hati Digugat Cerai, Ayah Aniaya Anak, Kini Diproses di Polres Gianyar. NS, seorang ayah berusia 40 tahun gelap mata  usai digugat cerai oleh istrinya yang baru pulang dari bekerja di Rusia. Dimana NS menganiaya anak kandungnya. Penganiayaan tersebut pun ramai di media sosial (medsos)  dan terjadi di Desa Keramas, Blahbatuh, Gianyar. Saat ini, Polres Gianyar tengah mendalami kasus tersebut. Dalam rekaman video berdurasi 1 menit 44 detik yang disebar langsung oleh pelaku itu, merekam adegan kekerasan.Pelaku yang mendorong anak perempuannya, NLP (17). Ia juga menjambak rambut anak lelakinya, KAK, 6. Pelaku mengaku, ia tak terima jika dua anaknya ini akan dipindahkan ke sekolah lain oleh istri, NWL (35) Kasatreskrim Polres Gianyar, AKP M Gananta, Selasa 9 Januari 2024 membenarkan bahwa saat ini, pihaknya tengah mendalami kasus kekerasan dalam rumah tangga (KDRT) tersebut. Berdasarkan keterangan pelaku maupun sejumlah saksi, kata dia, persoalan ini sudah terjadi sejak tahun 2017, yang saat itu pergi bekerja ke Rusia menggunakan uang pinjaman koperasi. Setelah 2 tahun bekerja di luar negeri, NWL pulang ke rumah sembari membawa sejumlah uang untuk membayar hutang. Tahun 2019, NWL pulang kampung membayar hutangnya sebesar Rp 25 juta. Kemudian Tahun 2020 hutang tersebut dilunasi saat berangkat lagi ke Rusia. Namun pada Februari 2023, kata Gananta, istri pelaku melayangkan surat gugatan cerai, sehingga membuatnya kaget.""Si suami ini kaget. Setelah sakit hati digugat cerai, dan sempat menjalani persidangan. Pelaku kembali dibuat emosi, lantaran mengatahui anaknya akan dipindah sekolah. ""Tepatnya bulan Desember 2023 momen menyambut tahun baru, ayahnya ini dapat kabar bahwa anaknya akan dipindahkan sekolah oleh NWL. Si ayah mungkin merasa jengkel sehingga memukuli, menganiaya kedua anak kandungnya tersebut,"" jelasnya. Saat penganiayaan terjadi, kata dia, pelaku juga langsung merekam menggunakan handphone kemudian dikirim ke istrinya, dengan tujuan agar istrinya mau menemui pelaku. Dimana saat itu, istrinya tengah berada di kampung halamannya. ""Video itu memang sengaja direkam oleh pelaku. Dikirim ke ibu anak-anak itu. Kasus ini masih kita dalami,"" ujarnya. ",Keluarga
"Ayah Setubuhi Anak di Jembrana Divonis 10 Tahun Penjara, Putusan Berkurang 5 Tahun dari Tuntutan JPU","Kamis, 7 Desember 2023 07:58 WITA",https://bali.tribunnews.com/2023/12/07/ayah-setubuhi-anak-di-jembrana-divonis-10-tahun-penjara-putusan-berkurang-5-tahun-dari-tuntutan-jpu,"Ayah Setubuhi Anak di Jembrana Divonis 10 Tahun Penjara, Putusan Berkurang 5 Tahun dari Tuntutan JPU. Terdakwa kasus kekerasan seksual atau persetubuhan terhadap anak kandungnya, IMS (40) divonis 10 tahun penjara dalam sidang putusan di Pengadilan Negeri (PN) Negara, Jembrana, Bali, Rabu 6 Desember 2023 malam.Putusan tersebut berkurang 5 tahun dari tuntutan jaksa penuntut umum (JPU) sebelumnya. Penuntut umum dan terdakwa masih pikir-pikir dengan putusan tersebut. Sidang putusan perkara ini juga diikuti langsung oleh Kepala Kejaksaan Negeri (Kejari) Jembrana, Salomina Meyke Saliama hingga pihak keluarga terdakwa. Putusan yang dibacakan Ketua Majelis Hakim, Ni Gusti Made Utami menyatakan terdakwa terbukti bersalah melanggar Pasal 6 huruf c Jo Pasal 4 ayat (2) huruf c UU RI Nomor 12 Tahun 2022 tentang Tindak Pidana Kekerasan Seksual Jo Pasal 15 ayat (1) huruf a Pasal 64 ayat (1) KUHP dan Pasal 191 ayat 1 UU No 8 tahun 1981. Selain vonis pidana penjara 10 tahun dikurangi masa tahanan, majelis hakim juga mengabulkan tuntutan jaksa penuntut umum yang membebani terdakwa membayar restitusi senilai Rp 42.720.000. Restitusi tersebut sesuai dengan penilaian restitusi oleh LPSK, restitusi diberikan terdakwa kepada korban. Hal yang memberatkan terdakwa adalah memperdaya hingga membuat trauma pada anak korban.Kemudian hal yang meringankan adalah korban telah memaafkan dan terdakwa diakui sebagai tulang punggung keluarga. Serta pertimbangan bahwa terdakwa belum pernah berurusan dengan hukum, memiliki tanggungan karyawan, bersedia membayar restitusi, dan bersikap sopan dalam persidangan. ""Mengadili menyatakan terdakwa telah terbukti secara sah dan meyakinkan bersalah melakukan tindak pidana yang memanfaatkan kerentanan, ketidaksetaraan atau ketergantungan anak dengan penyesatan menggerakkan anak untuk melakukan persetubuhan atau perlakuan cabul,"" ucap Ketua Majelis Hakim, Ni Gusti Made Utami. Untuk diketahui, perkara persetubuhan anak kandung ini terungkap pada Februari 2023 lalu. Bermula dari korban yang dijemput terdakwa yang merupakan ayah kandungnya kemudian hal tersebut terjadi di sebuah hotel wilayah Kabupaten Jembrana. Dalam persidangan, terungkap juga bahwa perlakukan yang diterima korban sudah sebanyak 11 kali terhitung sejak 2022-2023 dengan ancaman verbal. Belasan kali tersebut terjadi di tempat berbeda, mulai dari Kabupaten Badung, Kota Denpasar hingga Kabupaten Jembrana.",Keluarga
"Kekerasan Seksual Anak di Bawah Umur di Jembrana, Tersangka Akui Lakukan 2 Kali ke Bocah SD","Minggu, 26 November 2023 15:15 WITA",https://bali.tribunnews.com/2023/11/26/kekerasan-seksual-anak-di-bawah-umur-di-jembrana-tersangka-akui-lakukan-2-kali-ke-bocah-sd,"Kekerasan Seksual Anak di Bawah Umur di Jembrana, Tersangka Akui Lakukan 2 Kali ke Bocah SD. Polisi masih melengkapi berkas perkara kasus dugaan kekerasan seksual yang dilakukan pria berinisial KO terhadap anak di bawah umur atau bocah yang masih duduk di bangku sekolah dasar (SD) di salah satu desa di Kecamatan Negara, Jembrana. Dari interogasi polisi, tersangka mengakui melakukan perbuatan bejatanya sudah dua kali. Namun, polisi masih melakukan penyelidikan terkait adanya korban lain. Di sisi lain, UPTD PPA Jembrana melakukan pendampingan korban secara intens. Sebab, hingga saat ini korban masih belum sekolah tatap muka atau masih daring.Rencananya akan dipindah sekolah untuk menghindari perilaku bullying atau perundungan di sekolah. ""Pelaku mengakui dua kali melakukan. Bahkan, pelaku ini memang kerja juga di keluarga korban. Jadi korban ini memang sering dilihat oleh pelaku,"" ungkap Kasat Reskrim Polres Jembrana, AKP Agus Riwayanto Diputra saat dikonfirmasi. Disinggung mengenai apakah pelaku merupakan pedofil atau memang predator anak, AKP Agus mengakui tidak sampai kesana.Sebab, jika pedofil indikasinya adalah sudah melakukan atau mengincar banyak korban. ""Tapi terkait kelainan seksual harus diperiksa lagi. Tapi karena hanya satu korban, indikasinya bukan sebagai predator anak atau pedofilia,"" tegasnya. AKP Agus menyebutkan, pihaknya saat ini juga sedang menyelidiki terkait kemungkinan korban lain. Serta masih mengumpulkan berkas perkara untuk segera dilimpahkan ke Kejari Jembrana untuk proses lebih lanjut. ""Tentunya kami juga masih menelusuri terkait adanya korban lain,"" tandasnya. Terpisah, Kepala UPTD PPA Jembrana Ida Ayu Sri Utami Dewi menyebutkan, pihaknya secara intens masih mendapampingi korban dan juga keluarganya.",Orang asing
"Tak Sekolah Sejak Pekan Lalu, Anak SD Korban Kekerasan Seksual Masih Trauma","Senin, 13 November 2023 17:50 WITA",https://bali.tribunnews.com/2023/11/13/tak-sekolah-sejak-pekan-lalu-anak-sd-korban-kekerasan-seksual-masih-trauma,"Tak Sekolah Sejak Pekan Lalu, Anak SD Korban Kekerasan Seksual Masih Trauma. Satreskrim Polres Jembrana mulai melengkapi berkas perkara dugaan kekerasan seksual yang dialami oleh bocah SD di Kecamatan Negara, Jembrana. Selain sudah ditetapkan tersangka, pelaku juga kini sudah mendekam di balik dinginnya jeruji besi Rutan Mapolres Jembrana. Disisi lain, UPTD PPA Jembrana juga telah melakukan pendampingan dan bertandang ke sekolah korban. Dan diketahui korban yang duduk di kelas IV SD tersebut sudah tidak sekolah sejak pekan lalu karena menderita trauma. ""Yang jelas pelaku sudah kita amankan, tetapkan tersangka dan sudah ditahan,"" tegas Kasat Reksrim Polres Jembrana, AKP Agus Riwayanto Diputra saat dikonfirmasi, Senin 13 November 2023. Dia menuturkan, saat ini pihaknya sedang melengkapi berkas perkara kasus dugaan kekerasan seksual tersebut dengan harapan segera dilimpahkan ke Kejari Jembrana. Selain itu, juga sedang memeriksa para saksi termasuk pihak dokter untuk menerangkan hasil visum. ""Informasinya korban masih mengalami trauma namun akan tetap didampingi,"" ungkapnya. ""Sembari memeriksa saksi dan juga pihak dokter terkait hasil visum, kita melengkapi berkas perkarannya. Intinya masih terus berproses,"" tandasnya.  Terpisah, Kepala UPTD PPA Jembrana, Ida Ayu Sri Utami Dewi mengungkapkan pihaknya telah mendatangi sekolah yang jadi tempat belajar korban sehari-hari. Diketahui, korban memang sudah tidak sekolah sejak pekan lalu karena menderita trauma dan untuk menghindari bullying dari lingkungan sekolahnnya. ""Kita sudah ke sekolahnya. Korban memang sudah tidak sekolah sejak pekan lalu,"" ungkapnya. Menurut penuturan wali kelasnya, korban memang diminta orang tua dengan pertimbangan agar beban psikisnya tidak terlalu berat. Sehingga, korban diminta untuk belajar dari rumah dengan sistem daring. ",Orang asing
"Bocah SD di Kecamatan Negara Jadi Korban Kekerasan Seksual, Pelaku Ditahan, Korban Alami Trauma","Minggu, 12 November 2023 12:50 WITA",https://bali.tribunnews.com/2023/11/12/bocah-sd-di-kecamatan-negara-jadi-korban-kekerasan-seksual-pelaku-ditahan-korban-alami-trauma,"Bocah SD di Kecamatan Negara Jadi Korban Kekerasan Seksual, Pelaku Ditahan, Korban Alami Trauma. Seorang pria dewasa di Kecamatan Negara diamankan Satreskrim Polres Jembrana.Adalah pelaku kekerasan seksual yang dilakukan terhadap seorang anak Sekolah Dasar (SD). Kini, pelaku telah ditetapkan tersangka dan ditahan. Menurut informasi yang diperoleh, peristiwa tersebut terjadi hampir dua pekan yang lalu. Dan sesuai hasil pemeriksaan polisi, pelaku baru sekali melakukan perbuatannya.  ""Pelaku sudah kita amankan dan ditahan di Mapolres,"" ungkap Kasat Reskrim Polres Jembrana, AKP Agus Riwayanto Diputra saat dikonfirmasi, Minggu 12 November 2023. Dia melanjutkan, peristiwa yang sudah terjadi beberapa hari lalu ini baru dilaporkan Jumat 10 November 2023 malam. Sejak laporan, anggota langsung bergerak dan mengamankan pria tersebut. Sesuai pemeriksaan, pelaku mengaku baru sekali melakukan perbuatannya tersebut. Kemudian belum ada korban lain,"" tuturnya. Disinggung mengenai hubungan antara pelaku dengan korban, AKP Agus Riwayanto menyebutkan tak ada hubungan keluarga ataupun kerabat.Namun yang jelas, perbuatan pelaku membuat korban menjadi trauma. ""Surat sudah kami layangkan untuk pendampingannya ke instansi terkait sebagai trauma healing bagi korban,"" tandasnya. Terpisah, Kepala UPTD PPA Jembrana, Ida Ayu Sri Utami Dewi mengakui semakin khawatir dengan peristiwa kekerasan seksual melibatkan anak yang terjadi di gumi makepung ini. Sebab, belakangan ini kasus serupa beberapa kali terjadi. Peran orang tua serta lingkungan jadi ujung tombak untuk melakukan pengawasan terutama kawasan luar sekolah. Apalagi saat ini orang dewasa cenderung bukan melindungi lagi, justru menjadi pelaku (kasus PPA). ""Selama ini upaya pencegahan dengan sosialisasi ke sekolah sudah dilakukan. Kami harap peran orang tua dan lingkungan di rumah juga lebih ketat sehingga bisa membantu melakukan pencegahan,"" ungkap Sri Utami saat dikonfirmasi. Dia menyebutkan, untuk kasus yang menimpa bocah SD di Kecamatan Negara ini masih ditangani pihak kepolisian.Namun, pihaknya tentu akan melakukan pendampingan sebagai trauma healing terhadap korban. ""Tentunya pendampingan akan kami lakukan terhadap korban. Kami harap ini menjadi kasus terakhir dan tidak terjadi lagi kedepannya,"" tandasnya. ",Orang asing
"Diduga Lakukan Pencabulan Anak 12 Tahun, Kakek 60 Tahun di Jembrana Akhirnya Ditetapkan Tersangka","Senin, 25 September 2023 13:59 WITA",https://bali.tribunnews.com/2023/09/25/diduga-lakukan-pencabulan-anak-12-tahun-kakek-60-tahun-di-jembrana-akhirnya-ditetapkan-tersangka,"Diduga Lakukan Pencabulan Anak 12 Tahun, Kakek 60 Tahun di Jembrana Akhirnya Ditetapkan Tersangka. Polisi akhirnya menetapkan warga yang diduga melakukan pencabulan terhadap seorang anak berusia 12 tahun di Kecamatan Negara, Jembrana sebagai tersangka. Pria berinisial IPS (60) tersebut telah ditetapkan tersangka usai dilakukan gelar perkara Jumat 22 September 2023 kemarin. Mulai hari ini, ia bakal dipanggil dan diperiksa dengan status tersangka. ""Setelah gelar perkara Jumat kemarin, terduga pelaku sudah ditetapkan tersangka,"" ungkap Kasat Reksrim Polres Jembrana, AKP Androyuan Elim saat dikonfirmasi. Dia melanjutkan, pria berinisial IPS (60) yang sebelumnya dilaporkan melakukan pencabulan terhadap anak sekolah usia 12 tahun tersebut sudah dilakukan pemanggilan sebagai tersangka. ""Selama proses pemeriksaan, pelaku hanya mengaku melakukannya (pencabulan) sekali saja,"" jelasnya. Terpisah, Ketua Pencegahan dan Penanganan Korban Kekerasan (P2K2) Jembrana, Ida Bagus Panca Sidarta mengakui hingga saat ini perbuatan dari terlapor terus diproses oleh pihak kepolisian. Di sisi lain, untuk korbannya yang merupakan masih berstatus anak sekolah juga dilakukan pendampingan.  ""Secara umum kondisinya baik, normal dan sehat. Sekarang juga masih aktif sekolah,"" katanya. Menurut dia, meskipun kondisinya terlihat normal, pihaknya bakal tetap melakukan pendampingan atau konseling psikologis secara rutin.Tujuannya agar menjaga mental anak sebagai korban dan agar tidak mengalami trauma berkepanjangan. ""Tapi kami tetap berupaya melakukan konseling secara rutin,"" tandasnya.Kasus ini bermula dari laporan seorang anak berusia 12 tahun, sebut saja Melati, yang tinggal di wilayah Kecamatan Negara, Jembrana menjadi korban pencabulan oleh tetangganya sendiri.Diduga, kakek berusia 60 tahun jadi pelakunya.",Orang asing
"Paman Penganiaya Bocah 10 Tahun di Bulukumba Tersangka, Terungkap Sosok Dalang Penganiayaan","Kamis, 12 September 2024 11:33 WITA",https://makassar.tribunnews.com/2024/09/12/paman-penganiaya-bocah-10-tahun-di-bulukumba-tersangka-terungkap-sosok-dalang-penganiayaan?page=all,"Paman Penganiaya Bocah 10 Tahun di Bulukumba Tersangka, Terungkap Sosok Dalang Penganiayaan. Paman pelaku penganiyaan ponakan di Bulukumba, Sulawesi Selatan ditetapkan sebagai tersangka. Pelaku adalah FR, nekat membanting korban yang baru berusia 10 tahun. Video FR dan korbannya pun viral di media sosial dan mendapat kecamatan.FR ditetapkan sebagai tersangka setelah melewati serangkaian pemeriksaan sejumlah saksi dan korban serta gelar perkara. Kasat Reskrim Polres Bulukumba AKP Aris Satrio menyampaikan, tersangka sudah ditahan. ""Kami lakukan pengamanan diduga kuat pelaku atas nama inislal F untuk korban berinisial S, untuk saat ini sudah tahap penyidikan dan rencana hari ini akan diterbitakn surat perintah penahanan,"" kata AKP Aris Satrio, Rabu 11 September 2024.Hasil pemeriksaan, terungkap tersangka tega menganiaya korban atas perintah ibu kandung korban. Dengan alasan untuk memberi pembinaan dan efek jera kepada korban yang kerap kali mengambil uang neneknya. Saat ini polisi masih melakukan pendalaman apakah masih ada tersangka lain dalam kasus penganiayaan tersebut. Korban sendiri masih mengalami trauma dan luka memar dibagian kepala dan beberapa bagian tubuh lainnya. DP3A Bulukumba melakukan pendampingan terhadap korban untuk memulihkan trauma psikisnya. Kronologi Bocah usia 10 tahun di Kabupaten Bulukumba, Sulawesi Selatan (Sulsel) bernasib nahas di rumahnya. Anak di bawah umur itu dianiya oleh seorang pria meski sudah mogon ampun. Pria itu mengangkat kaki bocah tersebut dan melemparkannya.Penelusuran Tribun-Timur.com, aksi kekerasan itu terjadi di Dusun Bontosumange, Desa Bontomanai, Kecamatan Rilau Ale, Bulukumba, Minggu (8/9/2024). Pelaku adalah Firman (44) yang tak lain adalah paman korban inisial SR (10). Firman diduga menganiaya keponakannya lantaran kesal mendengar SR mencuri uang neneknya. Firman marah dan memukul SR. Badan korban memar akibat pukulan. Aksi pemukulan Firman terekam kamera warga sekitar yang kemudian viral.Penganiayaan ini mendapat perhatian dari aparat kepolisian. Termasuk pihak pemerintah setempat. Saat ini Firman ditahan di Mapolres Bulukumba.""Sementara ini kami tahan terduga pelaku untuk diperiksa,"" kata Kanit PPA Polres Bulukumba, Aipda Ahmad Kahar, Selasa (10/9/2024). Sementara korban saat ini ditangani pemerhati sosial bersama tim TRC Pemkab Bulukumba untuk pemulihan psikologi. Di Bulukumba sejumlah kasus kekerasan anak masi kerap terjadi. Ada yang berakhir di meja hijau ada juga yang proses mediasi penyelesaian keluarga. Pelajar Aniaya Teman Gegara Dinasehati Unit Reskrim Polsek Wara Utara amankan pelaku penganiayaan di Jl KH Muh Kasim, Kelurahan Pattene, Kecamatan Wara Utara, Selasa (3/9/2024) malam. Terduga pelaku diketahui berinisial MA (16) yang merupakan pelajarIa ditangkap karena menganiaya rekannya menggunakan senjata tajam berupa parang.Peristiwa tersebut berawal saat korban yang bernama Omega Tandi Lodi, saksi Kelvin dan terlapor sedang duduk bersama, Senin (2/9/2024). ""Korban kemudian menasihati terlapor. Namun, terlapor tidak terima dan membuat terjadi selisih paham di antara mereka,"" kata Kasi Humas Polres Palopo, AKP Supriadi, Rabu (4/9/2024) .Tak ingin perselisihan semakin melebar, warga sekitar kemudian mengantar terlapor kembali ke rumahnya. Tak lama setelah itu, MA kembali ke tempat tersebut dan mencari korban. ""Dia berteriak-teriak dan dalam keadaan emosi. Setelah itu, terlapor mengambil sebilah parang dan mengayunkan parang itu ke arah korban.  Akibatnya korban mengalami luka terbuka pada bagian jari kelingkingnya dan harus dijahit,"" jelasnya. Korban yang tak terima atas kejadian tersebut kemudian melaporkannya ke Polsek Wara Utara Palopo. ""Setelah menerima informasi, Unit Reskrim Polsek Wara Utara melakukan serangkaian penyelidikan terhadap tersangka dan mendapat informasi keberadaan terlapor,"" tambahnya. Saat ini terlapor diamankan di Mapolsek Wara Utara. Terlapor juga mengakui perbuatannya telah menganiaya korban menggunakan parang.",Keluarga
Bupati Bulukumba Andi Muchtar Ali Yusuf Prihatin Anak Jadi Korban Kekerasan Paman,"Kamis, 12 September 2024 21:58 WITA",https://makassar.tribunnews.com/2024/09/12/bupati-bulukumba-andi-muchtar-ali-yusuf-prihatin-anak-jadi-korban-kekerasan-paman,"Bupati Bulukumba Andi Muchtar Ali Yusuf Prihatin Anak Jadi Korban Kekerasan Paman. Bupati Bulukumba Andi Muchtar Ali Yusuf bersama Wakil Bupati Bulukumba Andi Edy Manaf temui korban kekerasan anak dibawah umur, Kamis (12/9/2024). Andi Utta mengaku perihatin atas kekerasan anak dibawah umur berinisial SR (11 tahun).SR menderita gegara penganiyaan yang dilakukan oleh pamannya bernama Firman (44), warga Desa Bontomanai Kecamatan Rilau Ale. Penganiayaan ini terjadi Minggu (8/9/2024) lalu. Aksi penganiayaan terekam kamera warga setempat. Dari video kekerasan itu mendapat perhatian banyak pihak. Mendengar aksi kekerasan itu, Andi Utta mengunjungi korban dan keluarganya. ""Kita semua sangat menyayangkan hal ini terjadi. Mari mendidik anak dengan baik, kedepan tidak ada lagi peristiwa serupa,"" katanya kepada keluarga korban. Ia menegaskan bahwa anak adalah investasi bangsa di masa mendatang. Mereka juga memberi dukungan moril kepada keluarga Firman yang kini mendekam di tahanan Polres Bulukumba. Andi Utta didampingi istrinya, Andi Herfida Muchtar dan Plt Camat Rilau Ale Asdar Andi Bennu. Kunjungan ini sebagai bentuk tanggungjawab sosial dan kepedulian pemerintah daerah terhadap kasus-kasus kekerasan yang terjadi di wilayahnya. Pada kesempatan itu Andi Utta berbincang dengan keluarga korban sebagai bentuk empati. Andi Utta juga berpesan agar seluruh masyarakat Bulukumba untuk menjaga anak dengan dan memberikan pola pendidikan baik. Kasus penganiayaan itu saat ini sedang ditangani oleh pihak berwajib.",Keluarga
"Kondisi Bocah di Bulukumba Usai Dianiaya Paman, Video Beredar hingga Pelaku Dikecam","Rabu, 11 September 2024 20:05 WITA",https://makassar.tribunnews.com/2024/09/11/kondisi-bocah-di-bulukumba-usai-dianiaya-paman-video-beredar-hingga-pelaku-dikecam?page=2,"Kondisi Bocah di Bulukumba Usai Dianiaya Paman, Video Beredar hingga Pelaku Dikecam. ""Sementara ini kami tahan terduga pelaku untuk diperiksa,"" kata Kanit PPA Polres Bulukumba, Aipda Ahmad Kahar, Selasa. Sementara korban saat ini ditangani pemerhati sosial bersama tim TRC Pemkab Bulukumba untuk pemulihan psikologi.Di Bulukumba sejumlah kasus kekerasan anak masi kerap terjadi. Ada yang berakhir di meja hijau ada juga yang proses mediasi penyelesaian keluarga. Pelajar Aniaya Teman Gegara DinasehatiUnit Reskrim Polsek Wara Utara amankan pelaku penganiayaan di Jl KH Muh Kasim, Kelurahan Pattene, Kecamatan Wara Utara, Selasa (3/9/2024) malam. Terduga pelaku diketahui berinisial MA (16) yang merupakan pelajarIa ditangkap karena menganiaya rekannya menggunakan senjata tajam berupa parang.Peristiwa tersebut berawal saat korban yang bernama Omega Tandi Lodi, saksi Kelvin dan terlapor sedang duduk bersama, Senin (2/9/2024). ""Korban kemudian menasihati terlapor. Namun, terlapor tidak terima dan membuat terjadi selisih paham di antara mereka,"" kata Kasi Humas Polres Palopo, AKP Supriadi, Rabu (4/9/2024). Tak ingin perselisihan semakin melebar, warga sekitar kemudian mengantar terlapor kembali ke rumahnya. Tak lama setelah itu, MA kembali ke tempat tersebut dan mencari korban. ""Dia berteriak-teriak dan dalam keadaan emosi. Setelah itu, terlapor mengambil sebilah parang dan mengayunkan parang itu ke arah korban.  Akibatnya korban mengalami luka terbuka pada bagian jari kelingkingnya dan harus dijahit,"" jelasnya.",Keluarga
