Berita,Label,Category_id
"['tiri', 'mabuk', 'pukul', 'anak', 'pakai', 'sapu', 'besi', 'gorontalo', 'gorontalo', 'aman', 'polisi', 'aniaya', 'anak', 'tiri', 'usia', 'mabukmabukan', 'laku', 'nama', 'sinta', 'badu', 'pukul', 'korban', 'gagang', 'sapu', 'buat', 'besi']",keluarga,0
"['kelola', 'panti', 'asuh', 'eksploitasi', 'anak', 'medan', 'sangka', 'polisi', 'tetap', 'kelola', 'panti', 'asuh', 'yayasan', 'tunas', 'kasih', 'olayama', 'raya', 'jalan', 'pelita', 'kota', 'medan', 'sangka', 'eksploitasi', 'anak', 'laku', 'tahan', 'polrestabes', 'medan', 'kapolrestabes', 'medan', 'kombes', 'valentino', 'alfa', 'tatareda', 'laku', 'nama', 'zamanueli', 'zebua', 'zz', 'aman', 'periksa', 'selasa', 'wib', 'hasil', 'periksa', 'zz', 'tetap', 'sangka', 'rabu', 'zz', 'tetap', 'sangka', 'eksploitasi', 'ekonomi', 'penting', 'pribadi', 'valentino', 'rabu', 'valentino', 'sebut', 'panti', 'kelola', 'sangka', 'istri', 'panti', 'izin', 'zz', 'kelola', 'panti', 'istri', 'istri', 'periksa', 'status', 'panti', 'izin', 'anak', 'asuh', 'panti', 'anak', 'usia', 'bayi', 'anak', 'duduk', 'bangku', 'sd', 'smpdari', 'hasil', 'interogasi', 'zz', 'aku', 'panti', 'operasi', 'zz', 'gencar', 'eksploitasi', 'media', 'sosial', 'tiktok', 'rp', 'juta', 'rp', 'juta', 'dapat', 'anakanak', 'momen', 'syuting', 'gugah', 'hati', 'netizen', 'donasi', 'donasi', 'indonesia', 'negeri', 'sambung', 'zz', 'tahan', 'sangka', 'pasal', 'juncto', 'pasal', 'i', 'uu', 'no', 'lindung', 'anak', 'ancam', 'hukum', 'penjara', 'berita', 'video', 'narasi', 'pengasuh', 'panti', 'asuh', 'makan', 'bubur', 'bayi', 'umur', 'viral', 'media', 'sosial', 'panti', 'asuh', 'kota', 'medan', 'nama', 'yayasan', 'tunas', 'kasih', 'olayama', 'rayadilihat', 'detiksumut', 'rabu', 'video', 'pria', 'bubur', 'bayi', 'bayi', 'anak', 'baring', 'ya', 'allah', 'bayi', 'umur', 'kasih', 'makan', 'kasih', 'minum', 'air', 'putih', 'jam', 'malam', 'narasi', 'video']",pengasuh,1
"['pedofil', 'sampang', 'tangkap', 'berkat', 'cctv', 'ngaku', 'cabul', 'anak', 'polisi', 'aman', 'laku', 'pedofilia', 'cabul', 'anak', 'sampang', 'laku', 'tangkap', 'aksi', 'akhir', 'rekam', 'kamera', 'cctv', 'laku', 'inisial', 'as', 'lampung', 'sumatera', 'tangkap', 'polisi', 'rumah', 'camat', 'sereseh', 'sampangkasat', 'reskrim', 'polres', 'sampang', 'iptu', 'edi', 'eko', 'purnomo', 'laku', 'tangkap', 'aksi', 'akhir', 'wilayah', 'torjun', 'rekam', 'kamera', 'cctv', 'sidik', 'hasil', 'identifikasi', 'laku', 'rekam', 'cctv', 'unit', 'ppa', 'lindung', 'perempuan', 'anak', 'unit', 'reskrim', 'polsek', 'torjun', 'langsung', 'lokasi', 'rumah', 'sreseh', 'edi', 'selasa', 'edi', 'tangkap', 'laku', 'warna', 'kejarkejaran', 'datang', 'tugas', 'rumah', 'laku', 'lari', 'tim', 'hasil', 'ajar', 'tangkap', 'kebun', 'jati', 'km', 'rumah', 'terang', 'edi', 'tangkap', 'laku', 'keler', 'kantor', 'polisi', 'hadap', 'sidik', 'laku', 'aku', 'cabul', 'gali', 'laku', 'aksi', 'kali', 'lokasi', 'korban', 'berbedamodus', 'laku', 'aksi', 'bejat', 'purapura', 'bingung', 'antar', 'pulang', 'jalan', 'laku', 'ajak', 'korban', 'sepi', 'cabul', 'buat', 'asusila', 'laku', 'langsung', 'kabur', 'tinggal', 'korban', 'lokasi', 'edi', 'sangka', 'jerat', 'pasal', 'ayat', 'undangundang', 'ri', 'nomor', 'ancam', 'penjara', 'edi']",orang asing,4
"['anak', 'korban', 'bully', 'sukabumi', 'trauma', 'minum', 'obat', 'tidur', 'duga', 'rundung', 'bullying', 'timpa', 'bocah', 'kelas', 'sd', 'swasta', 'kota', 'sukabumi', 'gulir', 'perkara', 'lapor', 'keluarga', 'korban', 'peristiwa', 'rundung', 'intimidasi', 'sekolah', 'orang', 'tua', 'duga', 'laku', 'orang', 'tua', 'korban', 'inisial', 'ds', 'lapor', 'aparat', 'polisi', 'terima', 'aja', 'damai', 'uang', 'ganti', 'rugi', 'lapor', 'aparat', 'polisi', 'oktober', 'ds', 'tibatiba', 'surat', 'ultimatum', 'klarifikasi', 'ulang', 'kalimat', 'siap', 'sekolah', 'turut', 'tindak', 'sesuai', 'ingin', 'orang', 'tua', 'korban', 'dikdik', 'ultimatum', 'klarifikasi', 'kait', 'viral', 'respons', 'dingin', 'ikut', 'ultimatum', 'ds', 'detikjabar', 'selasa', 'panik', 'respons', 'uang', 'dikdik', 'keluarga', 'laku', 'antar', 'ketemu', 'hubung', 'ganti', 'rugi', 'uang', 'bilang', 'nggak', 'sambung', 'ds', 'besar', 'uang', 'damai', 'rundung', 'sebab', 'lengan', 'anak', 'patah', 'tekan', 'nilai', 'uang', 'harap', 'istilah', 'ganti', 'rugi', 'cari', 'jalan', 'keluarga', 'bayar', 'anak', 'adil', 'acara', 'korban', 'mellisa', 'angraini', 'proses', 'hukum', 'duga', 'rundung', 'jalan', 'turut', 'selesai', 'atur', 'undangundang', 'proses', 'hukum', 'jalan', 'jalan', 'damai', 'pertanggungjawaban', 'wenang', 'uu', 'tempuh', 'sesuai', 'atur', 'atur', 'kait', 'hakhak', 'korban', 'mellisa', 'juang', 'cari', 'adil', 'l', 'upaya', 'jalan', 'damai', 'jalan', 'damai', 'tawar', 'l', 'orang', 'dewasa', 'nampar', 'mukul', 'anak', 'kerban', 'proses', 'jalan', 'kondisi', 'kini', 'anak', 'korban', 'orang', 'tua', 'acara', 'korban', 'anak', 'alami', 'trauma', 'niat', 'konsumsi', 'obat', 'tidur', 'usia', 'trauma', 'pasti', 'anak', 'psikolog', 'kpai', 'alhamdulillah', 'mental', 'lebih', 'anak', 'usia', 'dampak', 'perilaku', 'agresif', 'adikadiknya', 'serius', 'obat', 'tidur', 'anggap', 'tahu', 'penasaran', 'aja', 'ds', 'acara', 'korban', 'mellisa', 'anggraini', 'tutur', 'korban', 'minta', 'obat', 'tidur', 'turut', 'korban', 'alami', 'tekan', 'bangun', 'harisoal', 'obat', 'tidur', 'bilang', 'bingung', 'obat', 'tidur', 'iya', 'bahaya', 'nggak', 'sih', 'obat', 'tidur', 'emang', 'nggak', 'tidur', 'nggak', 'jam', 'subuh', 'sekolah', 'tekan', 'takut', 'trauma', 'rangkai', 'jadi', 'rundung', 'intimidasi', 'korban', 'ajar', 'sekolah', 'orang', 'tua', 'khawatir', 'kondisi', 'psikologis', 'korban', 'dampak', 'anak', 'korban', 'ajar', 'rumah', 'luka', 'derita', 'tahap', 'pulih', 'kondisi', 'l', 'bekas', 'luka', 'angsur', 'baik', 'sisasisa', 'ujung', 'jari', 'keram', 'tangan', 'suka', 'kaku', 'ekor', 'belakang', 'sakit', 'dorong', 'orang', 'tua', 'laku', 'dorong', 'keras', 'bentur', 'lantai', 'sidik', 'rujuk', 'visum', 'khawatir', 'efek', 'buat', 'pidana', 'sambung', 'mellisa', 'kasat', 'reskrim', 'polres', 'sukabumi', 'kota', 'akp', 'bagus', 'panuntun', 'lapor', 'rundung', 'tahap', 'sidi', 'laksana', 'gelar', 'perkara', 'tentu', 'sangka', 'anak', 'hadap', 'hukum', 'abh', 'kemarin', 'wawancara', 'ubah', 'bap', 'proses', 'sidi', 'lidik', 'naik', 'sidik', 'sidi', 'laku', 'periksa', 'saksisaksi', 'penuh', 'alat', 'bukti', 'kirim', 'spdp', 'rasa', 'lengkap', 'alat', 'bukti', 'penuh', 'naik', 'status', 'sangka', 'abh', 'merta', 'gelar', 'sangka', 'abh', 'anak', 'bagus']",teman,3
"['polisi', 'buru', 'ada', 'guru', 'ngaji', 'cabul', 'anak', 'purwakarta', 'korban', 'cabul', 'duga', 'guru', 'ngaji', 'kabupaten', 'purwakarta', 'tambah', 'orang', 'polisi', 'cari', 'ada', 'guru', 'ngaji', 'lari', 'udah', 'periksa', 'saksi', 'data', 'terima', 'orang', 'korban', 'anak', 'tubuh', 'anak', 'cabul', 'oknum', 'ustad', 'kapolres', 'purwakarta', 'akbp', 'edwar', 'zulkarnain', 'detikjabar', 'selasa', 'informasi', 'oleh', 'korban', 'bejat', 'guru', 'ngaji', 'ratarata', 'usia', 'jahat', 'seksual', 'cek', 'kemenag', 'ponpes', 'tkp', 'rumah', 'ustad', 'ajar', 'aji', 'terang', 'saksi', 'temu', 'alumni', 'duluan', 'aji', 'kembang', 'informasi', 'korban', 'dalam', 'edwar', 'menambahkankasus', 'cabul', 'guru', 'ngaji', 'ungkap', 'salah', 'korban', 'cerita', 'orang', 'tua', 'orang', 'tua', 'korban', 'sulut', 'emosi', 'rusak', 'bangun', 'diam', 'laku', 'ungkap', 'salah', 'korban', 'adu', 'orang', 'tua', 'orang', 'tua', 'diskus', 'lingkung', 'peristiwa', 'kemarin', 'kelompok', 'kepung', 'rumah', 'laku', 'laku', 'lari', 'polres', 'purwakarta', 'cari', 'laku', 'ujarnyasoal', 'modus', 'polisi', 'terang', 'korban', 'periksa', 'polisi', 'simpul', 'modus', 'laku', 'bujuk', 'rayu', 'ancam', 'aniaya', 'periksa', 'korban', 'istri', 'laku', 'laku', 'bujuk', 'rayu', 'layan', 'ancam', 'ancam', 'aniaya', 'edwar', 'edwar', 'terang', 'aksi', 'jam', 'jadwal', 'aji', 'rentang', 'wib', 'wib', 'korban', 'panggil', 'laku', 'masuk', 'salah', 'kamar', 'aji', 'rumah', 'pelakupelaku', 'korban', 'pijit', 'tubuh', 'kamar', 'pijit', 'laku', 'korban', 'tubuh', 'cabul', 'laku', 'ancam', 'korban', 'turut', 'minta', 'anakanak', 'kumpul', 'ngaji', 'mana', 'ustad', 'ajar', 'ngaji', 'istri', 'istri', 'ajar', 'ustad', 'masuk', 'kamar', 'panggil', 'ustad', 'masuk', 'kamar', 'pijit', 'ustad', 'bujuk', 'rayu', 'aksi', 'korban', 'ancam', 'lapor', 'orang', 'ilmu', 'hilang', 'aniaya', 'istri', 'aksi', 'suami', 'korban', 'edward', 'polisi', 'tetap', 'guru', 'ngaji', 'inisial', 'os', 'sangka', 'ada', 'os', 'laku', 'duga', 'kabur', 'warga', 'menggeruduk', 'diam', 'tkp', 'cabul', 'pondoksalem', 'purwakarta', 'sengaja', 'lihat', 'foto', 'laku', 'laku', 'tetap', 'masuk', 'dpo', 'himbau', 'masyarakat', 'lapor', 'ada', 'laku', 'polisi', 'duga', 'os', 'kabur', 'hutan', 'tinggal', 'istri', 'anak', 'kepala', 'desa', 'salem', 'nana', 'sobana', 'sebut', 'laku', 'duga', 'kabur', 'arah', 'hutan', 'sabtu', 'bantu', 'polisi', 'cari', 'hutan', 'gunung', 'hasil', 'bawa', 'pakai', 'hp', 'nana', 'temu', 'detikjabar', 'tkp', 'jumat', 'nama', 'laku', 'os', 'keluarga', 'milik', 'istri', 'orang', 'anak', 'tinggal', 'anak', 'istri', 'anak', 'kelas', 'sd', 'sisa', 'sekolah', 'anak', 'istri', 'laku', 'aman', 'rumah', 'orang', 'tua', 'istri', 'camat', 'pondoksalam']",tenaga pendidik,2
"['pria', 'bangga', 'perkosa', 'anak', 'kandung', 'korban', 'ancam', 'pisau', 'aniaya', 'pria', 'inisial', 'ha', 'kabupaten', 'bangga', 'sulawesi', 'sulteng', 'tangkap', 'polisi', 'perkosa', 'anak', 'kandung', 'usia', 'laku', 'lancar', 'aksi', 'pukul', 'kepala', 'korban', 'ancam', 'pakai', 'pisau', 'aman', 'duga', 'laku', 'kapolsek', 'nuhon', 'ipda', 'andi', 'wijanarko', 'wartawan', 'kamis', 'peristiwa', 'perkosa', 'wita', 'korban', 'usia', 'jalan', 'pulang', 'laku', 'kota', 'ampana', 'tojo', 'unauna', 'jalan', 'trans', 'dusun', 'ii', 'desa', 'polodalagan', 'laku', 'paksa', 'korban', 'hubung', 'intim', 'terang', 'korban', 'tolak', 'lawan', 'laku', 'pukul', 'kepala', 'korban', 'tangan', 'ancam', 'pisau', 'laku', 'ancam', 'memberitahu', 'orang', 'beber', 'andi', 'korban', 'lapor', 'aksi', 'bejat', 'ayah', 'polisi', 'rabu', 'takut', 'ancam', 'polisi', 'lidi', 'tangkap', 'laku', 'camat', 'nuhon', 'bangga', 'hasil', 'periksa', 'laku', 'aku', 'tubuh', 'anak', 'kandung', 'pungkas']",keluarga,0
"['polisi', 'periksa', 'istri', 'kelola', 'panti', 'asuh', 'eksploitasi', 'anak', 'medan', 'polisi', 'periksa', 'istri', 'kelola', 'panti', 'asuh', 'yayasan', 'tunas', 'kasih', 'olayama', 'raya', 'jalan', 'pelita', 'kota', 'medan', 'kait', 'eksploitasi', 'anak', 'proses', 'kembang', 'kapolrestabes', 'medan', 'kombes', 'valentino', 'alfa', 'tatareda', 'kelola', 'panti', 'pasang', 'suami', 'istri', 'inisial', 'zz', 'mw', 'si', 'suami', 'zz', 'tetap', 'sangka', 'mw', 'periksa', 'dalam', 'mw', 'masuk', 'faktafakta', 'hukum', 'tindaklanjuti', 'valentino', 'medan', 'kamis', 'kombes', 'valentino', 'alas', 'mw', 'tetap', 'sangka', 'ps', 'kasat', 'reskrim', 'polrestabes', 'medan', 'kompol', 'teuku', 'fathir', 'mustafa', 'rangkai', 'lidi', 'ungkap', 'eksploitasi', 'anak', 'panti', 'laku', 'olah', 'tkp', 'periksa', 'saksi', 'istri', 'tahap', 'periksa', 'informasi', 'berita', 'zz', 'tetap', 'sangka', 'eksploitasi', 'ekonomi', 'penting', 'pribadizz', 'tahan', 'sangka', 'pasal', 'juncto', 'pasal', 'i', 'uu', 'no', 'lindung', 'anak', 'ancam', 'hukum', 'penjara']",pengasuh,1
"['pria', 'perkosa', 'anak', 'menantu', 'tara', 'ancam', 'bunuh', 'korban', 'buka', 'mulut', 'pria', 'inisial', 'ad', 'tara', 'kalimantan', 'utara', 'kaltara', 'tangkap', 'polisi', 'lantar', 'leceh', 'perkosa', 'anak', 'menantu', 'usia', 'laku', 'ancam', 'bunuh', 'korban', 'korban', 'berani', 'buka', 'mulut', 'korban', 'ancam', 'laku', 'laku', 'sebut', 'bilang', 'mama', 'ketemu', 'mama', 'kasat', 'reskrim', 'polres', 'tara', 'akp', 'randhya', 'sakthika', 'putra', 'detikcom', 'selasa', 'ancam', 'laku', 'tawar', 'uang', 'tutup', 'mulut', 'korban', 'laku', 'aksi', 'ungkap', 'korban', 'diimingimingi', 'uang', 'rp', 'juta', 'laku', 'terangnyamenurut', 'randhya', 'perkosa', 'oktober', 'laku', 'leceh', 'desember', 'keras', 'seksual', 'ulang', 'korban', 'berani', 'buka', 'suara', 'adu', 'kakaknyakorban', 'adu', 'kakak', 'kandung', 'suami', 'korban', 'laut', 'randhya', 'korban', 'kakak', 'adu', 'laku', 'polsek', 'tara', 'timur', 'polisi', 'terima', 'lapor', 'lantas', 'ringkus', 'laku', 'diam', 'tara', 'timur', 'jumat', 'hasil', 'periksa', 'singkat', 'sangka', 'aku', 'tidur', 'korban', 'kali', 'kali', 'leceh', 'pegang', 'payudara', 'korban', 'randhya', 'laku', 'cabul', 'suami', 'korban', 'laut', 'kondisi', 'rumah', 'sepi']",keluarga,0
"['pria', 'perkosa', 'anak', 'menantu', 'tara', 'ancam', 'bunuh', 'korban', 'buka', 'mulut', 'keras', 'seksual', 'anak', 'ungkap', 'daerah', 'federasi', 'serikat', 'guru', 'indonesia', 'fsgi', 'ungkap', 'catat', 'keras', 'seksual', 'mei', 'catat', 'laku', 'gurudilansir', 'detikedu', 'fsgi', 'catat', 'anak', 'korban', 'keras', 'seksual', 'lingkung', 'sekolah', 'satu', 'didik', 'menteri', 'didik', 'budaya', 'kemendikbud', 'menteri', 'agama', 'kemenag', 'laku', 'ks', 'orangorang', 'hormat', 'lindung', 'serta', 'didik', 'satu', 'didik', 'ketua', 'dewan', 'pakar', 'fsgi', 'retno', 'listyarti', 'sabtu', 'fsgi', 'data', 'persen', 'laku', 'guru', 'persentase', 'susul', 'milik', 'pimpin', 'pondok', 'pesantren', 'persen', 'kepala', 'sekolah', 'persen', 'guru', 'ngaji', 'ajar', 'satu', 'didik', 'informal', 'persen', 'pengasuh', 'asrama', 'pondok', 'persen', 'kepala', 'madrasah', 'persen', 'jaga', 'sekolah', 'persen', 'persendilihat', 'wilayah', 'jadi', 'fsgi', 'catat', 'kabupatenkota', 'provinsi', 'lokasi', 'keras', 'seksual', 'anak', 'sekolah', 'wilayah', 'sumatera', 'selatan', 'sumbagsel', 'provinsi', 'lampung', 'liput', 'kabupaten', 'mesuji', 'lampung', 'lampung', 'selatan', 'lampung', 'utara', 'lampung', 'barat', 'provinsi', 'bengkulu', 'tepat', 'kabupaten', 'rejang', 'lebongmenyikapi', 'temu', 'data', 'fsgi', 'rekomendasi', 'menteri', 'dinas', 'kait', 'salah', 'satu', 'ubah', 'permendikbud', 'nomor', 'cegah', 'tanggulang', 'tindak', 'keras', 'satu', 'didik', 'perinci', 'perilakuperilaku', 'keras', 'seksual', 'sekolahartikel', 'lengkap', 'baca']",tenaga pendidik,2
"['bejat', 'pria', 'serang', 'perkosa', 'anak', 'kandung', 'berkalikali', 'warga', 'serang', 'banten', 'inisial', 'sw', 'tangkap', 'polisi', 'perkosa', 'anak', 'kandung', 'ungkap', 'korban', 'cerita', 'buat', 'laku', 'guru', 'sekolah', 'kasat', 'reskrim', 'akp', 'dedi', 'mirza', 'lapor', 'istri', 'laku', 'polresta', 'serang', 'kota', 'korban', 'usia', 'cerita', 'buat', 'bapak', 'guru', 'ungkap', 'peristiwa', 'pidana', 'korban', 'alami', 'keras', 'seksual', 'korban', 'cerita', 'jadi', 'guru', 'sekolah', 'dedi', 'terang', 'selasa', 'buat', 'sangka', 'kali', 'minggu', 'korban', 'cerita', 'guru', 'sekolah', 'lapor', 'dinas', 'daya', 'lindung', 'anak', 'visum', 'temu', 'tanda', 'keras', 'tubuh', 'korban', 'sangka', 'dedi', 'aku', 'buat', 'ulang', 'kali', 'laku', 'aku', 'bendung', 'hasrat', 'lampias', 'korban', 'anak', 'laku', 'aku', 'kali', 'peristiwa', 'sangka', 'ancam', 'pidana', 'penjara', 'dasar', 'undangundang', 'lindung', 'anak', 'laku', 'tahan', 'polresta', 'serang', 'kota']",keluarga,0
"['ayah', 'sidoarjo', 'bacok', 'anak', 'tiri', 'kabur', 'ajar', 'sma', 'dusun', 'tempur', 'desa', 'tarik', 'sidoarjo', 'korban', 'baco', 'laku', 'ayah', 'tiri', 'laku', 'inisial', 'h', 'korban', 'a', 'korban', 'bacok', 'rumah', 'sabtu', 'wib', 'kronologi', 'persis', 'jadi', 'rumah', 'hanafi', 'kepala', 'dusun', 'senin', 'hanafi', 'korban', 'duga', 'bacok', 'celurit', 'akibat', 'korban', 'alami', 'luka', 'bahupelaku', 'langsung', 'kabur', 'bacok', 'anak', 'tiri', 'korban', 'alami', 'luka', 'langsung', 'lari', 'puskesmas', 'rujuk', 'rs', 'anwar', 'medika', 'hanafi', 'seharihari', 'laku', 'dagang', 'anak', 'ajar', 'sma', 'baco', 'duga', 'laku', 'lari', 'lepas', 'jadi', 'ada', 'terang', 'hanafi', 'pisah', 'kanit', 'reskrim', 'polsek', 'tarik', 'iptu', 'mohammad', 'rohman', 'aku', 'lapor', 'kait', 'baco', 'selidik', 'lapor', 'resmi', 'cari', 'info', 'rohman']",keluarga,0
"['tani', 'malang', 'ulang', 'kali', 'perkosa', 'anak', 'rekam', 'aksi', 'bejat', 'nahas', 'timpa', 'anak', 'perempuan', 'usia', 'camat', 'dampit', 'kabupaten', 'malang', 'korban', 'perkosa', 'tetangga', 'berkalikali', 'korban', 'perkosa', 'tetangga', 'tahun', 'miris', 'perkosa', 'laku', 'rekam', 'aksi', 'bejat', 'kasat', 'reskrim', 'polres', 'malang', 'akp', 'gandha', 'syah', 'hidayat', 'laku', 'perkosa', 'nama', 'paiman', 'pria', 'seharihari', 'tani', 'tangkap', 'tetap', 'sangka', 'gandha', 'modus', 'laku', 'congkel', 'jendela', 'kamar', 'korban', 'masuk', 'kamar', 'laku', 'perkosa', 'korban', 'sangka', 'masuk', 'rumah', 'korban', 'congkel', 'jendela', 'perkosa', 'korban', 'gandha', 'kamis', 'perkosa', 'gandha', 'laku', 'rekam', 'aksi', 'bejat', 'video', 'sangka', 'ancam', 'korban', 'layan', 'nafsu', 'bejat', 'berkalikali', 'perkosa', 'bongkar', 'korban', 'sanggup', 'tahan', 'beban', 'buat', 'laku', 'korban', 'berani', 'cerita', 'orang', 'tua', 'noda', 'laku', 'berkalikali', 'jadi', 'lapor', 'polsek', 'dampit', 'limpah', 'unit', 'lindung', 'perempuan', 'anak', 'uppa', 'satreskrim', 'polres', 'malang', 'gandha', 'berangkat', 'lapor', 'korban', 'paiman', 'aman', 'satreskrim', 'polres', 'malang', 'proses', 'interogasi', 'sangka', 'aku', 'buat', 'buat', 'sangka', 'jerat', 'pasal', 'juncto', 'pasal', 'd', 'subsider', 'pasal', 'juncto', 'pasal', 'e', 'undangundang', 'uu', 'nomor', 'lindung', 'anak', 'ancam', 'hukum', 'penjara', 'hasil', 'aman', 'barang', 'bukti', 'pakai', 'korban', 'handphone', 'sangka', 'video', 'durasi', 'detik', 'sangka', 'cabul', 'korban', 'pungkas', 'gandha', 'syah', 'korban', 'tangan', 'dinas', 'daya', 'perempuan', 'lindung', 'anak', 'dpa', 'kabupaten', 'malang', 'alami', 'trauma', 'sembuh', 'psikolog']",orang asing,4
"['durjana', 'pria', 'fakfak', 'perkosa', 'anak', 'tiri', 'bela', 'istri', 'pria', 'nama', 'ilham', 'khadafi', 'kabupaten', 'fakfak', 'papua', 'barat', 'daya', 'pergok', 'warga', 'perkosa', 'anak', 'tiri', 'usia', 'laku', 'bela', 'istri', 'percaya', 'warga', 'bukti', 'kasat', 'reskrim', 'polres', 'kabupaten', 'fakfak', 'iptu', 'arif', 'usman', 'rumra', 'laku', 'lancar', 'aksi', 'bejat', 'ulang', 'kali', 'konter', 'laptop', 'rumah', 'oktober', 'laku', 'kali', 'lancar', 'aksi', 'bejat', 'jumat', 'wit', 'tangkap', 'tetangga', 'bawa', 'kantor', 'aman', 'iptu', 'arif', 'detikcom', 'kamis', 'laku', 'aman', 'korban', 'percaya', 'suami', 'perkosa', 'anak', 'warga', 'bukti', 'video', 'aksi', 'bejat', 'laku', 'hubung', 'istri', 'bela', 'suami', 'bukti', 'video', 'istri', 'lapor', 'arif', 'laku', 'lancar', 'aksi', 'modus', 'korban', 'pijit', 'laku', 'janji', 'turut', 'korban', 'ajar', 'korban', 'kendara', 'sepeda', 'motor', 'motif', 'laku', 'penuh', 'nafsu', 'birah', 'arif', 'akibat', 'buat', 'laku', 'tetap', 'sangka', 'tahan', 'sangka', 'jerat', 'uu', 'lindung', 'anak', 'ancam', 'hukum', 'penjara']",keluarga,0
"['fakta', 'viral', 'ayah', 'aniaya', 'anak', 'sukabumi', 'korban', 'jerit', 'viral', 'ayah', 'tega', 'aniaya', 'anak', 'sukabumi', 'jawa', 'barat', 'laku', 'aman', 'polisi', 'periksa', 'polisi', 'dalam', 'motif', 'aniaya', 'sukabumi', 'informasi', 'selengkapnyasebuah', 'video', 'narasi', 'keras', 'duga', 'kandung', 'anak', 'kandung', 'viral', 'media', 'sosial', 'lansir', 'detikjabar', 'aniaya', 'senin', 'wib', 'video', 'korban', 'nama', 'anis', 'jerit', 'menang', 'peristiwa', 'kampung', 'sirnasari', 'lurah', 'palabuhanratu', 'camat', 'palabuhanratu', 'kabupaten', 'sukabumi', 'jadi', 'si', 'anis', 'korban', 'bersih', 'tutut', 'siput', 'bapak', 'langsung', 'tampar', 'ya', 'video', 'korban', 'menang', 'jerit', 'undang', 'datang', 'warga', 'salah', 'warga', 'temu', 'lokasiwawan', 'aniaya', 'anak', 'kandung', 'anis', 'korban', 'jerit', 'polisi', 'hasil', 'aman', 'laku', 'laku', 'aman', 'malam', 'polres', 'sukabumi', 'unit', 'lindung', 'perempuan', 'anak', 'ppa', 'jemput', 'periksa', 'kapolres', 'sukabumi', 'akbp', 'maruly', 'pardede', 'selasa', 'polisi', 'dalam', 'kait', 'motif', 'aniaya', 'anak', 'ayah', 'kandung', 'sukabumi', 'anis', 'ada', 'motif', 'dalam', 'korban', 'lari', 'jadi', 'cari', 'trauma', 'marulyheboh', 'ayah', 'aniaya', 'anak', 'kandung', 'sukabumi', 'aniaya', 'ayah', 'kandung', 'anis', 'hilang', 'aman', 'rumah', 'salah', 'teman', 'lokasi', 'kejadiankorban', 'rumah', 'teman', 'daerah', 'situ', 'korban', 'bicara', 'kali', 'aniaya', 'bawa', 'bapak', 'kemarin', 'aku', 'pukul', 'pipi', 'belah', 'kiri', 'visum', 'kanit', 'lindung', 'perempuan', 'anak', 'ppa', 'satreskrim', 'polres', 'sukabumi', 'ipda', 'sidik', 'zaelanins']",keluarga,0
"['kakek', 'tuban', 'hamil', 'anak', 'umur', 'pamit', 'cari', 'kayu', 'gantung', 'kakek', 'tuban', 'inisial', 's', 'nekat', 'hidup', 'duga', 'lapor', 'polisi', 'hamil', 'anak', 'umur', 'pamit', 'cari', 'kayu', 'bakar', 'temu', 'tewas', 'gantung', 'bekas', 'kandang', 'ayam', 'peristiwa', 'desa', 'kowang', 'camat', 'semanding', 'tuban', 'selasa', 'sore', 'kapolsek', 'semanding', 'iptu', 'm', 'yusuf', 'sebut', 'korban', 'pamit', 'istri', 'temu', 'tewas', 'gantung', 'hari', 'tunggu', 's', 'kunjung', 'pulang', 'rumah', 'aku', 'istri', 'sangkut', 'pamit', 'istri', 'cari', 'kayu', 'tunggu', 'cari', 'gantung', 'm', 'yusuf', 'rabu', 'yusuf', 'sebut', 's', 'lapor', 'polisi', 'kait', 'tindak', 'asusila', 'laku', 'infomasinya', 'peristiwa', 'bunuh', 'lapor', 'unit', 'ppa', 'sat', 'reskrim', 'polres', 'tuban', 'duga', 'sangkut', 'tindak', 'asusila', 'anak', 'umur', 'tukas', 'informasi', 'himpun', 'malam', 'jenazah', 's', 'temu', 'rumah', 'datang', 'warga', 'pasal', 's', 'tubuh', 'anak', 'umur', 'hamil', 'keluarga', 'korban', 's', 'lapor', 'polisi', 'buat', 'gitu', 'asusila', 'bunuh', 'bekas', 'kandang', 'ayam', 'temu', 'warga', 'siang', 'wati', 'salah', 'salah', 'warga', 'rabu', 'jasad', 's', 'turun', 'tugas', 'polsek', 'semanding', 'bantu', 'warga', 'keluarga', 'sedia', 'jenazah', 's', 'autopsi']",orang asing,4
