Berita,Label,Category_id
kasus caleg purworejo kampanye libatkan anak di bawah umur disidangkan kasus calon legislatif caleg di kabupaten purworejo jawa tengah yang diduga melibatkan anak di bawah umur dalam kampanye hari ini disidangkan selain agenda pembacaan surat dakwaan sidang dilanjutkan dengan pembacaan eksepsi sidang dengan nomor perkara pidsuspn pwr tersebut digelar di pengadilan negeri pn purworejo jalan tentara pelajar purworejo terdakwa muhammad abdullah didampingi penasihat hukumnya muhammad saleh hadir di ruang sidang cakra guna mengikuti sidang dipimpin oleh agus supriyono selaku ketua majelis didampingi oleh hakim anggota jhon ricardo dan m budi darma sidang berlangsung dengan agenda pembacaan surat dakwaan inti dari dakwaan tunggal tersebut adalah terkait pelaksana dan atau tim kampanye dalam kegiatan kampanye pemilu yang telah mengikutsertakan warga negara indonesia yang tidak memiliki hak pilih agendanya adalah pembacaan surat dakwaan yang dibacakan oleh jaksa penuntut umum dakwaannya hanya berbentuk dakwaan tunggal jadi ada satu pasal yang didakwakan kepada terdakwa yaitu pasal  juncto pasal  ayat  huruf k undangundang nomor  tahun  tentang pemilu yang diubah jadi undangundang nomor  tahun  di sini intinya dari pasal tersebut adalah pelaksana dan atau tim kampanye dalam kegiatan kampanye pemilu telah mengikutsertakan warga negara indonesia yang tidak memiliki hak pilih kurang lebih itu kata jubir pn purworejo santonius tambunan saat ditemui detikjateng usai sidang selasa tak hanya pembacaan surat dakwaan setelah diskors selama beberapa jam sidang dilanjutkan dengan agenda pembacaan eksepsi atau nota keberatan dari pihak terdakwa eksepsi yang dibacakan oleh penasihat hukum terdakwa muhammad saleh terdiri dari empat poin pertama yakni terkait proses penyelidikan dan penyidikan yang dianggap tidak patuh pada ketentuan peraturan bawaslu karena proses pemeriksaan terhadap perkara pemilu berbeda dengan pidana umumnya proses pengkajian lebih dalam terhadap pokok perkara serta klarifikasi tidak dilakukan sehingga bawaslu dan sentra gakkumdu terkesan buruburu tanpa melalui proses pengkajian mendalam kemudian yang kedua soal kompetensi dari penyidik dan penyelidik karena untuk penanganan perkara pemilu kepolisian penyidik maupun jaksa dan hakim itu harus tersertifikasi yang memiliki kompetensi untuk menyelesaikan perkara pemilu kalau tidak memiliki kompetensi tidak bisa memeriksa sebutnya poin ketiga adalah soal alat bukti beberapa alat bukti khususnya video pihaknya belum melihat adanya uji forensik terhadap terhadap bukti video yang digunakan keempat proses pemeriksaan terhadap saksi pembuat video ini kam seorang anak ini tidak diperiksa si ruang khusus anak tidak diperiksa oleh kepolisian yang memiliki sertifikasi anak sehingga ya sebenarnya mereka tidak memiliki kompetensi untuk memeriksa seorang anak karena treatment anak dan orang dewasa itu berbeda terangnya yang paling penting itu definisi mengikutsertakan dalam kegiatan kampanye anak itu tidak dijelaskan dalam surat dakwaan oleh jaksa yang intinya hanya menjelaskan kegiatan bawaslu tidak menjelaskan secara rinci tindakan apa yang dilakukan oleh terdakwa bagaimana proses mengajak anaknya bagaimana model pelibatannya itu kan harus klir maka perkara ini menurut kami sangat terburuburu sangat politis dan cenderung tidak objektif sambungnyaatas poinpoin keberatan yang dibacakan pihaknya meminta agar hakim membatalkan perkara tersebut membatalkan surat dakwaan dari penuntut umum sehingga proses penyidikan ini berhenti dan perkaranya tidak lanjut imbuhnya diwartakan sebelumnya caleg dapil vi purworejo yang kini jadi terdakwa itu diduga melibatkan anak di bawah umur dalam kampanye konten video kampanye tersebut diupload di akun media sosial pribadinya konten kampanye dalam video berdurasi  detik itu diupload di akun tiktok kangabdullah dalam video tersebut terlihat dua pelajar yang mengenakan seragam pramuka salah satunya mengajak warga untuk memilih seorang caleg dari partai nasdem sedangkan pelajar di belakangnya ikut mengacungkan jari telunjuk,orang asing,4
penyebar video porno anak mewek saat ditangkap di jakbar pria berinisial ya  ditangkap polisi setelah diduga menyebarkan video porno anak di bawah umur ya juga diduga memeras korban seorang anak berusia  tahun setelah mengancamnya dengan video call sex vcsya ditangkap setelah tim unit  subdit iv ditreskrimsus polda metro jaya melakukan patroli siber dan menemukan sebuah konten porno di akun instagram skandalb dari situ polisi melakukan penyelidikan hingga menangkap ya di cengkareng jakarta barat pada selasa  juli  pada saat melakukan patroli siber petugas subdit siber ditreskrimsus polda metro jaya telah menemukan sebuah akun instagram bernama skandalb yang diduga menyebarkan video bermuatan asusila yang melibatkan anak di bawah umur sebagai korban anak korban kata kabid humas polda metro jaya kombes ade ary syam indradi kepada wartawan sebelumnya dari hasil pemeriksaan polisi terungkap tersangka mengoleksi puluhan video porno anak dan dewasa salah seorang anak berusia  tahun di bekasi menjadi korbannya berikut informasinya yang dirangkum detikcom selasa  ya ditangkap tim subdit siber ditreskrimsus polda metro jaya setelah melakukan patroli siber dia ditangkap di cengkareng jakarta barat dalam video yang diperoleh detikcom tersangka terlihat menangis saat ditangkap polisi dia memanggilmanggil ibunya ketika polisi menangkapnyaibuibu tangis tersangka sembari diamankan penyidik dirkrimsus polda metro jaya kombes ade safri simanjuntak mengatakan ya telah ditetapkan sebagai tersangka ya resmi ditahan di polda metro jaya saat ini untuk tersangka telah dilakukan penahanan di rutan polda metro jaya kata ade safri kepada wartawan selasa  ade safri mengatakan tersangka dijerat dengan pasal  ayat  juncto pasal  ayat  undangundang nomor  tahun  tentang perubahan kedua atas undangundang nomor  tahun  tentang informasi dan transaksi elektronik danatau pasal  ayat  juncto pasal  undangundang nomor  tahun  tentang pornografi bunyi pasal  undangundang ite setiap orang dengan sengaja dan tanpa hak menyiarkan mempertunjukkan mendistribusikan mentransmisikan danatau membuat dapat diaksesnya informasi elektronik danatau dokumen elektronik yang memiliki muatan yang melanggar kesusilaan untuk diketahui umumbunyi pasal  undangundang ite setiap orang yang memenuhi unsur sebagaimana dimaksud dalam pasal  ayat  ayat  ayat  atau ayat  dipidana dengan pidana penjara paling lama  tahun danatau denda paling banyak rp satu miliar rupiahbunyi pasal  undangundang pornografi  setiap orang dilarang memproduksi membuat memperbanyak menggandakan menyebarluaskan menyiarkan mengimpor mengekspor menawarkan memperjualbelikan menyewakan atau menyediakan pornografi yang secara eksplisit memuat a persenggamaan termasuk persenggamaan yang menyimpang  b kekerasan seksual c masturbasi atau onani d ketelanjangan atau tampilan yang mengesankan ketelanjangan e alat kelamin atauf pornografi anak  setiap orang dilarang menyediakan jasa pornografi yang a menyajikan secara eksplisit ketelanjangan atau tampilan yang mengesankan ketelanjangan b menyajikan secara eksplisit alat kelamin c mengeksploitasi atau memamerkan aktivitas seksual atau d menawarkan atau mengiklankan baik langsung maupun tidak langsung layanan seksualbunyi pasal  undangundang pornografisetiap orang yang memproduksi membuat memperbanyak menggandakan menyebarluaskan menyiarkan mengimpor mengekspor menawarkan memperjualbelikan menyewakan atau menyediakan pornografi sebagaimana dimaksud dalam pasal  ayat  dipidana dengan pidana penjara paling singkat  enam bulan dan paling lama  tahun danatau pidana denda paling sedikit rp dan paling banyak rp,orang asing,4
tega bapak di bima pukulgigit anak gegara kesal dengan istri tim puma ii polres bima kota nusa tenggara barat ntb menangkap mm alias an pria berusia  tahun ini diciduk karena melakkukan kekerasan terhadap anak kandungnya mm tega menggigit hingga memukul anaknya sendiri hanya karena kesal dengan istri ditangkap dengan dugaan kekerasan terhadap anak kata pejabat sementara ps kasubseksi pidm polres bima kota aipda nasrun sabtu nasrun mengungkapkan polisi menangkap mm di salah satu kamar kos di kelurahan rabangodu kecamatan raba kota bima sekitar pukul  wita jumat  polisi sebelumnya menerima laporan dari iis tania  ibu korban yang juga istri dari pelaku ungkapnya setelah ditangkap pelaku diamankan ke polres bima kota untuk dilakukan interogasi lebih lanjut dari hasil interogasi awal nasrun melanjutkan pelaku mengakui perbuatannya dengan melakukan kekerasan terhadap anak sesuai pengakuan mm melakukan kekerasan fisik terhadap anak kandung itu dengan cara memukul secara berulang pada bagian punggung menggunakan selang kemudian juga menggigit tangan sebelah kiri anaknya untuk motifnya diduga pelaku kesal terhadap istrinya juga ibu kandung dari korban pungkas nasrun,keluarga,0
pria bekasi jual video porno anak jadi tersangka langsung ditahan polda metro jaya menangkap pria berinisial dy  lantaran diduga terlibat dalam kasus jual beli video porno anak di bawah umur melalui aplikasi x dan telegram dy kini telah ditetapkan tersangka sudah jadi tersangka sebagaimana dimaksud dalam pasal  ayat  jo pasal  ayat  undangundang no  tahun  tentang perubahan kedua uu ite danatau pasal  ayat  jo pasal  undangundang nomor  tahun  tentang pornografi kata dirkrimsus polda metro jaya kombes ade safri simanjuntak kepada wartawan kamis  ade safri mengatakan dy langsung ditahan saat ini pihak kepolisian masih melakukan serangkaian penyelidikan terkait kasus tersebut terhadap tersangka telah dilakukan penahanan di rutan polda metro jaya tuturnya dirkrimsus polda metro jaya kombes ade safri simanjuntak mengatakan kasus tersebut terungkap setelah pihak kepolisian melakukan patroli siber saat itu polisi menemukan akun x bn yang mempromosikan link telegram berisikan konten asusila anak di bawah umur link tersebut menghubungkan ke akun telegram yang menjual konten video yang bermuatan asusila anak di bawah umur ujarnya dari hasil penyelidikan konten video porno yang ada pada akun tersebut dikelola tersangka para pembeli diharuskan membayar rp  ribu untuk mendapatkan video porno didapatkan fakta bahwa untuk mendapatkan konten video terkait asusila tersebut maka calon pembeli atau pelanggannya akan diarahkan untuk sebelumnya mentransfer sejumlah uang sebesar rp  ribu ke akun ewallet dan rp  ribu ke nomor rekening atas nama dy jelasnya,orang asing,4
honorer damkar yang viral cabuli anak kandung ditangkap viral tenaga honorer pemadam kebakaran di jakarta timur jaktim diduga mencabuli anak kandungnya sendiri aksi pria tersebut diungkap ibu korban yang merupakan mantan istrinya ke media sosial kini terduga pelaku berinisial sn tersebut pun ditangkap ibu korban mengucapkan terima kasih ke semua pihak yang memberi dukungan dalam menghadapi kasus tersebut terima kasih banyak sudah mendukung kasus saya dan anak saya ini bisa sampai ke titik ini kata ibu korban di polda metro jaya selasa  secara khusus ibu korban juga mengucapkan terima kasih pada pihak kepolisian yang telah menangani kasus tersebut usai dilaporkan terima kasih banyak buat temanteman semuanya yang sudah membantu kasus anak saya sampai sejauh ini dan alhamdulillahnya sudah tertangkap ya terus saya juga mau ucapin terima kasih banyak ke pak ade ary kabid humas polda metro jaya dan rekanrekan kepolisian semuanya yang udah mau bantu saya imbuhnya sebelumnya ibu korban melaporkan kasus tersebut ke polda metro jaya pada  februari  aksi bejat sn itu diduga dilakukan di kawasan cipayung jaktim usai ditangkap sn juga langsung ditetapkan sebagai tersangka kasus pencabulan terhadap anak kandung tersebut benar telah dilakukan penangkapan terhadap tersangka ini prosesnya telah dilalui gelar perkara dan penetapan tersangka berdasarkan bukti yang cukup kata kombes ade selasa  sn ditangkap di rumahnya di daerah cilangkap jakarta timur pukul  wib tadi saat ditangkap sn kooperatif dan langsung di bawa ke polda metro jayausai ditangkap sn akan menjani pemeriksaan lebih lanjut dilakukan pemeriksaan kesehatan saat ini tersangka sedang diperiksa penyidik ucapnya atas perbuatannya sn dijerat pasal  juncto pasal  e undangundang nomor  tahun  tentang perlindungan anak,keluarga,0
polisi selidiki viral ayah pukul dan banting anak di kota probolinggo polisi menyelidiki dugaan kasus penganiayaan seorang anak yang dilakukan ayahnya di pinggir jalan raya di kota probolinggo kejadian pada kamis  malam itu mencuat setelah videonya viralkasat reskrim polres probolinggo kota akp didik riyanto mengatakan pihaknya masih belum menerima laporan dari masyarakat terkait dugaan penganiayaan anak kecil di jalan panglima sudirman kelurahan jati kecamatan mayangan kota probolinggo namun lanjut didik setelah pihaknya dapat video warga yang viral penyelidikan langsung dilakukan pihaknya juga menindaklanjuti dengan memeriksa cctv sekitar serta sudah melakukan olah tkp hingga saat ini belum ada laporan namun sejak kemarin sore kami sudah melangkah untuk melakukan penyelidikan baik di tkp maupun cek cctv kata didik sabtu didik menambahkan pihaknya juga masih belum bisa mengidentifikasi pria diduga ayah dari anak kecil yang dianiaya di pinggir jalan tersebut hal ini lantaran minimnya saksi di lokasi kejadian meskipun memang ada beberapa warga kalau untuk pria yang diduga menganiaya anaknya itu kami masih belum ada petunjuk karena hingga saat ini hanya ada satu saksi yang memvideokan dan saksi tersebut dari jarak cukup jauh sehingga tidak bisa melihat wajah dan tidak mengenalinya ujar didik sebelumnya sebuah video penganiayaan viral di media sosial video penganiayaan tersebut diduga dilakukan seorang ayah kepada anak perempuannya di pinggir jalan raya dalam video berdurasi  detik itu tampak seorang lelaki tampak menarik anak perempuan itu ke atas motor tak lama pria tersebut tampak memukul berkalikali anak perempuannya selain seorang pria di lokasi tampak seorang perempuan yang diduga istri atau ibu korban saat itu ibu korban berada di belakang sambil menggendong anaknya yang lain sedangkan dalam keterangan video lokasi kejadian berada di depan pos sabhara polres probolinggo kota jalan panglima sudirman kelurahan jati kecamatan mayangan supriyadi warga setempat mengatakan penganiayaan itu terjadi kamis  malam bahkan suara jeritan dan tangisan anak perempuan tersebut terdengar dari kejauhan ada pasangan suamiistri sedang bawa  anak  anaknya berumur sekitar  sampai  tahunan dan satu lagi masih kecil memang sebelum berhenti di depan pos sabhara polres probolinggo kota kondisi si anak ini sudah menangis kata supriyadi jumat ,keluarga,0
 kasus kekerasan anak di sukabumi mayoritas bullying kasus kekerasan anak di kota sukabumi didominasi oleh bullying sebab dari sebanyak  kasus kekerasan anak dalam kurun waktu januarioktober  ini sebanyak  kasus di antaranya kasus bullying ada  kasus kekerasan terhadap anak dalam kurun waktu  ini ujar kepala bidang pemberdayaan perempuan dan perlindungan anak pa dinas pengendalian penduduk keluarga berencana pemberdayaan perempuan dan perlindungan anak dalduk kbpa kota sukabumi ineu nuraeni senin  perinciannya sebanyak  kasus kekerasan seksual dan  kasus bullying serta ketidaksiapan memasuki sekolah tingkat sd menurut ineu kasus tersebut telah ditangani oleh unit pelaksana teknis daerah uptd perlindungan perempuan dan anak ppa dari analisis yang dilakukan kekerasan ini ada yang dilakukan anak ke anak dan orang dewasa ke anak ineu menuturkan untuk mencegah kasus kekerasan anak maka digelar pelatihan penanganan kasus kekerasan terhadap anak di lingkungan satuan pendidikan dasar di hotel horison senin ini maksud kegiatan ini berharap meningkatkan kemampuan tenaga pendidik dalan menangani kasus kekerasan yang memerlukan langkah bersama terintegrasi melibatkan berbagai pihak sehingga kasus kekerasan anak ini bisa menurun peserta kegiatan ini adalah sebanyak  kepala sekolah tingakat sd sebenarnya ada  sd tapi dibagi beberapa termin ujar diamelalui forum ini ke depan akan terus menurun kasus kekerasan terhadap anak ujar penjabat pj wali kota sukabumi kusmana hartadji saat membuka kegiatan pelatihan terkadang kasus kekerasan terhadap anak dianggap suatu hal sepele seperti memukul menghukum dan tindakan lainnya bersifat langsung selain itu kekerasan anak berupa tekanan contoh kecil ibu guru sering memberikan pekerjaan rumah yang jadi beban untuk anak terutama yang tidak memiliki mentor kusmana menuturkan penanganan pencegahan kekerasan bukan berbasis hukuman tapi berbasis kekeluargaan sehingga kasus penganiayaan pengeroyokan dan perundungan bisa ditekan menurut penelitian kata kusmana karakter anak  persen oleh keluarga dan  persen lingkungan oleh karena itu guru menjadi tenaga pendidik sekaligus keluarga,teman,3
remaja di samarinda kaltim cabuli  adik lakilaki saat mandi ditangkap remaja berinisial mr  di samarinda kalimantan timur kaltim ditangkap polisi akibat mencabuli dua adik lakilakinya saat mandi kedua korban yang masih berusia  dan  tahun itu merupakan saudara seayah pelaku alias beda ibu awalnya kami mendapatkan laporan dari ibu korban yang mencari pelaku di media sosial facebook ternyata dari pengakuan ibu tersebut dua anaknya yang berusia  dan  tahun menjadi korban pencabulan oleh kakaknya sendiri ucap ketua trc ppa kaltim rina zainun kepada detikcom rabu  rina menyebut kasus pencabulan itu terjadi pada november  saat itu pelaku lebih dahulu mengajak kedua adiknya untuk menonton video porno jadi para korban ini sebelum dicabuli ditontonkan video porno dimana isi video tersebut memperlihatkan hubungan sesama lakilaki jelasnya rina menambahkan kasus tersebut terungkap usai orang tua korban curiga dengan kondisi anaknya yang  tahun ketakutan saat melihat pelaku belakangan pelaku melarikan diri dari rumahnya lantaran melakukan pencurian di rumahnya sendiri sehingga barulah kedua korban menceritakan aksi bejat pelaku dua korban ini bercerita saat mandi kakaknya mencabuli katanya atas kejadian tersebut orangtua korban didampingi trc ppa kaltim membuat laporan ke polsek sungai kunjung pada jumat  sementara dua korban saat ini masih menjalani perawatan rumah sakit akibat mengalami trauma kapolresta samarinda kombes ary fadli mengatakan pihaknya telah meringkus pelaku pelaku kini diperiksa intensif yang jelas sudah kita tangani dan masih proses pemeriksaan intensif untuk sementara pelaku ini diduga memiliki kelainan seksual tutupnya,keluarga,0
lansia di jembrana dituntut  tahun penjara atas kasus persetubuhan anak seorang pria lanjut usia lansia berinisial hs alias pak de di kabupaten jembrana bali dituntut  tahun penjara lansia berusia  tahun itu dituntut penjara dalam kasus persetubuhan terhadap anak saat persidangan di pengadilan negeri pn jembrana sidang sudah dilaksanakan tadi dan terdakwa ini dituntut pidana penjara selama  tahun kata kepala seksi tindak pidana umum kasi pidum kejaksaan negeri kejari jembrana delfi trimariono kepada detikbali kamis  jaksa penuntut umum jpu menilai pak de terbukti melakukan pemerkosaan terhadap anak di bawah umur dan secara sah melanggar pasal  undangundang nomor  tahun  tentang perlindungan anak korbannya adalah anak yang baru berusia  tahun  bulan untuk diketahui kasus ini terungkap setelah korban mengeluhkan sakit pada bagian kemaluan kepada ibunya korban mengungkapkan sakit tersebut disebabkan oleh perbuatan seorang kakek yang tinggal di sekitar mereka perbuatan terdakwa dilakukan di salah satu desa di kecamatan melaya pada siang hari korban yang sering bermain dengan terdakwa yang sudah dianggap sebagai kakek sendiri diajak ke kebun dengan rayuan es krim dan kemudian dirudapaksa sidang ini dihadiri oleh terdakwa dan penasehat hukumnya dari posbakum pn negara i nyoman arya merta majelis hakim akan memberikan putusan pada sidang selanjutnya,orang asing,4
kelakuan bejat pemuda jual video porno anak demi raup duit jutaan seorang pemuda berinisial mafa  ditangkap polisi karena menjual video porno anak tersangka meraup duit jutaan dari hasil menjual video porno anak tersebut kasus ini terbongkar setelah subdit siber ditreskrimsus polda metro jaya melakukan patroli siber dan menemukan adanya praktik jualbeli video porno anak melalui platform media sosialpolisi melakukan penyelidikan hingga akhirnya menangkap mafa di coblong bandung jawa barat pada jumat  mafa merupakan admin grup telegram yang dinamai deflamingo collection dalam grup telegram itu dia memperjualbelikan video porno anak dan dewasa dengan berbagai ukuran file grup tersebut memiliki puluhan ribu member simak rangkumannya sebagai berikutdirkrimsus polda metro jaya kombes ade safri simanjuntak mengatakan tersangka mempromosikan konten video porno tersebut melalui aplikasi x dia menawarkan para pembeli dengan beberapa paket yang kemudian diarahkan untuk bergabung ke aplikasi telegram pada akun x tersebut tersangka memposting preview gambar dari video porno yang diiklankan dan memasang link untuk mengarahkan calon pembeli ke akun telegram milik tersangka dengan username deflamingo collection kata ade safri kepada wartawan selasa  total ada  koleksi pornografi dewasa dan anak yang ditawarkan tersangka para pembeli harus membayar rp  ribu untuk berlangganan bulanan dan rp  ribu untuk eceran jika ingin bergabung hingga kini total ada  ribu orang yang mengikuti channel telegram pornografi tersebut polisi mengungkap siasat bejat mafa dalam mempromosikan video porno anak ini dia menawarkan video porno dari paket eceran hingga membawabawa promo ramadhan tersangka mengirimkan kepada setiap member yang membeli seharga rp  ribu paket eceran sampai dengan rp  ribu paket bulanan kata dirkrimsus polda metro jaya kombes ade safri simanjuntak kepada wartawan selasa  dalam percakapan via telegram tersebut tersangka menawarkan konten video porno anak dan dewasa dengan berbagai ukuran file tersangka bahkan membuaat promo ramadhan dalam mempromosikan video porno tersebut hal ini terlihat dari tangkapan layar percakapan di grup telegram yang sudah disita polisi dalam percakapan itu tersangka menuliskan promo ramadah sudah habis ya mafa melakukan aksinya tersebut sejak agustus  selama itu dia sudah meraup keuntungan jutaan rupiah per bulannyatersangka mengelola grup telegram dan menawarkan menjual mentransmisikan menyebarkan konten file bermuatan asusila atau pornografi anak sejak agustus  kata dirkrimsus polda metro jaya kombes ade safri simanjuntak kepada wartawan selasa  diketahui para member diharuskan membayar sejumlah uang untuk bisa bergabung dengan grup telegram yang dikelola mafa dari bisnis haramnya tersebut mafa mendapatkan keuntungan rp  juta dalam sebulanomzet bulanan sekitar rp  juta per bulan imbuhnya,orang asing,4
lakban dan tak beri makan anak pemilik daycare jadi tersangka winda febriana pengasuh sekaligus pemilik daycare di pekanbaru terjerat hukum ia menjadi tersangka kasus penganiayaan anak yang diasuhnyadikutip dari detiksumut sebelumnya seorang ibu di pekanbaru riau bernama aya sofia  melaporkan pemilik dan pengasuh daycare ke polisi laporan itu dilayangkan karena tak terima lihat anaknya dilakban hingga tak diberi makan aya mengaku kasus yang menimpa sang anak terungkap pada mei lalu saat itu ada salah seorang pengasuh meminta nomor telephone miliknya saat suami menjemput anakakhir bulan mei salah satu pengasuh di daycare minta kontak saya saat suami jemput anak saya di daycare cerita aya setelah mendapat nomor telephone salah satu pengasuh menghubungi ia memberi kabar soal kondisi anaknya selama berada di daycare aya mengaku kaget setelah mendapat laporan dari pengasuh yang tidak tega melihat perlakukan tersebut mereka berikan saya buktibukti berupa video dan foto anak saya diikat di baby chair anak saya juga tidak dikasih makan salah satu pengasuh berinisiatif memberi makan anak saya diamdiam katanya tak hanya itu saja snack yang diberikan aya untuk bekal justru disita alasannya karena belum bayar katering dan agar tak banyak buang air besar bab snack anak yang saya bekalkan pagi pun disita tidak diberikan ke anak saya saat pengasuh bertanya kenapa anak saya tidak dikasi makan dia bilang saya tidak bayar katering makan anak saya dan jangan dikasi makan nanti sering bab repot kata aya setelah dilakukan pemeriksaan polisi akhirnya menetapkan winda sebagai tersangka dalam kasus tersebut identitas tersangka wf pemilik sekaligus pengasuh daycare ujar kasat reskrim polresta pekanbaru kompol berry juana kamis berry mengatakan penetapan tersangka setelah polisi memeriksa sejumlah saksi termasuk alat bukti dan video dugaan penganiayaan di tempat penitipan anak setelah saksisaksi diperiksa semuanya kami tetapkan tersangka wf kemarin ini setelah semua buktibukti juga diperiksa ada video foto dan keterangan mantan pegawai kata berry,pengasuh,1
